0.865935636652813,0.143762528699181,Bank
0.12980418301167,0.088929797893535,Bank
0.061801486824636,0.552047074067644,Bank
0.099116455214686,0.848172019260837,Bank
0.20570390723589,0.624722465632105,Bank
0.164028974259382,0.038167963920294,Bank
0.61983409749181,0.079610680955383,Bank
0.011324217122891,0.71847239966481,Bank
0.344461180776512,0.271178427937514,Bank
0.679169150233846,0.191223430741136,Bank
0.191592100144425,0.381792419765995,Bank
0.940152001775472,0.981296832913215,Bank
0.543696404804164,0.210494581806471,Bank
0.074784530965709,0.407647780821232,Bank
0.667057346464578,0.441407887791691,Bank
0.860207737177882,0.671407822707594,Bank
0.177475410998072,0.931109520974205,Bank
0.10762750700023,0.309155999893746,Bank
0.695464116086839,0.992785710573213,Bank
0.622045571545376,0.063885043959955,Bank
0.658741862850935,0.874707970961486,Bank
0.029141099470774,0.711535063683138,Bank
0.721738121835287,0.631547891941216,Bank
0.516696168915683,0.14756826504183,Bank
0.164995785940689,0.369273829793661,Bank
0.171748252311541,0.085910521118515,Bank
0.261765967764525,0.407849469684304,Bank
0.259691731548651,0.051686521122707,Bank
0.334309067004411,0.752807729703227,Bank
0.960444158036097,0.420357582073666,Bank
0.797116187661693,0.181266358706341,Bank
0.550329405016648,0.058612747137948,Bank
0.029655237007198,0.938654910937748,Bank
0.820586884123134,0.761357775709254,Bank
0.389577935067816,0.157105122985426,Bank
0.364923286552058,0.547208929069003,Bank
0.431316654625248,0.035891126186756,Bank
0.592236809987334,0.410247409269501,Bank
0.797941252838498,0.827035296473966,Bank
0.054066888621998,0.161311970055485,Bank
0.953569964456613,0.897956958271334,Bank
0.090518875433387,0.00455259641251,Bank
0.386247864879366,0.590188087236136,Bank
0.99537744419131,0.7523516793463,Bank
0.060620411032056,0.78165764366219,Bank
0.191162228334786,0.535821248648293,Bank
0.580393238506546,0.029772018592223,Bank
0.226167509248668,0.103435899448904,Bank
0.732484031085116,0.92349616403739,Bank
0.758067736850917,0.316962652725902,Bank
0.827935886851065,0.804866146510679,Bank
0.072458868596178,0.251701080917205,Bank
0.529075673716322,0.333840718671049,Bank
0.099745108057696,0.387147849048325,Bank
0.65806547086753,0.465125870055286,Bank
0.34006945049932,0.734551887620876,Bank
0.818908528307541,0.281582969505005,Bank
0.583525811594366,0.389427714263301,Bank
0.533135658337184,0.786057691349245,Bank
0.821678966374779,0.919946327724942,Bank
0.988812020959428,0.191943320370426,Bank
0.286458338479952,0.206224105182743,Bank
0.433168222521363,0.472518987220082,Bank
0.123780053401464,0.83088237289201,Bank
0.701073736956214,0.930079272034104,Bank
0.811791494513084,0.88785115344345,Bank
0.364734688032724,0.328099111734257,Bank
0.067420688386284,0.124242777002866,Bank
0.514412192777894,0.693153375306684,Bank
0.649952742696413,0.659222403337922,Bank
0.235621507391361,0.238038182358022,Bank
0.166644539011285,0.134153721631648,Bank
0.435186137515802,0.98351681643701,Bank
0.712927063131358,0.03990029363209,Bank
0.786685336603524,0.563339682688898,Bank
0.938535281564046,0.14001408152772,Bank
0.215247244464533,0.385665104875775,Bank
0.920943098955225,0.362644204790005,Bank
0.52230441558178,0.793733078032118,Bank
0.048771066990185,0.269351317320082,Bank
0.462841805690967,0.119621830577437,Bank
0.970372764571606,0.225613192442665,Bank
0.830832331171689,0.557142897141391,Bank
0.546595618855304,0.69566025970519,Bank
0.882968133891184,0.593407013077632,Bank
0.661750272632805,0.663379889291377,Bank
0.736460652891589,0.333320319936115,Bank
0.693112048197658,0.041381023302042,Bank
0.213595917635347,0.427246031866806,Bank
0.416817240312942,0.07191152491946,Bank
0.97389632426977,0.469293776668476,Bank
0.136805593187417,0.146172381490618,Bank
0.674153317889948,0.672175742253683,Bank
0.86349977917643,0.172674702164867,Bank
0.327260322237384,0.344294352483396,Bank
0.440201703849911,0.610636758461146,Bank
0.992688700118003,0.195703639579411,Bank
0.617724102520578,0.551019767768863,Bank
0.424613832539823,0.781812793417413,Bank
0.031091263258928,0.33504562554278,AutomobileIndustry
0.209240400984757,0.43082386603177,AutomobileIndustry
0.783575185400906,0.82388022715389,AutomobileIndustry
0.260873267185991,0.962736112634515,AutomobileIndustry
0.246601941257322,0.966677429795521,AutomobileIndustry
0.732308685395829,0.410380340692575,AutomobileIndustry
0.433734806916427,0.004164934407281,AutomobileIndustry
0.446432291158943,0.638945024042655,AutomobileIndustry
0.784602593947543,0.936713308933538,AutomobileIndustry
0.641264949796666,0.362643548796675,AutomobileIndustry
0.325769877413639,0.180983631055653,AutomobileIndustry
0.373297521084809,0.969367283039082,AutomobileIndustry
0.808639943878476,0.018617782081776,AutomobileIndustry
0.714706995859754,0.039313120767706,AutomobileIndustry
0.289386628453529,0.052212046650295,AutomobileIndustry
0.36032942549238,0.865111114424264,AutomobileIndustry
0.706731811503687,0.919947044902023,AutomobileIndustry
0.554209879077127,0.645235864320556,AutomobileIndustry
0.760455671998711,0.46263049520146,AutomobileIndustry
0.695745684550958,0.792992467545263,AutomobileIndustry
0.796846651944488,0.385541238833523,AutomobileIndustry
0.591883771476264,0.980126636336164,AutomobileIndustry
0.466868935168054,0.2123468253395,AutomobileIndustry
0.084528910817064,0.117115455441316,AutomobileIndustry
0.638645415033136,0.989498556157227,AutomobileIndustry
0.70126440320358,0.461453646542015,AutomobileIndustry
0.417924126068028,0.766891938663672,AutomobileIndustry
0.05268252218944,0.440757954899504,AutomobileIndustry
0.158516867866988,0.354212288915215,AutomobileIndustry
0.931067118829535,0.579269592533814,AutomobileIndustry
0.029268646654631,0.232268717951878,AutomobileIndustry
0.45286596870179,0.124343500597758,AutomobileIndustry
0.044937493027399,0.784752112256012,AutomobileIndustry
0.13133615419877,0.583769731375901,AutomobileIndustry
0.465433531200514,0.208235910984482,AutomobileIndustry
0.465940682420732,0.40528108707486,AutomobileIndustry
0.121187571080766,0.556870866699522,AutomobileIndustry
0.4915200579206,0.456358518283856,AutomobileIndustry
0.53198916985897,0.383108206536197,AutomobileIndustry
0.742957870122036,0.795453616823899,AutomobileIndustry
0.652454255041697,0.34691810754056,AutomobileIndustry
0.260004602552958,0.465005478042621,AutomobileIndustry
0.699353716274379,0.983353489495664,AutomobileIndustry
0.582119406253916,0.682136779612202,AutomobileIndustry
0.794353133657006,0.541941574125999,AutomobileIndustry
0.16463459386285,0.85467215573043,AutomobileIndustry
0.090285737565091,0.441268891646331,AutomobileIndustry
0.285243281136555,0.308129227984076,AutomobileIndustry
0.639899694687529,0.418257958983223,AutomobileIndustry
0.303755602841445,0.473590939061719,AutomobileIndustry
0.51309205778241,0.894016617617651,AutomobileIndustry
0.088264467025896,0.556875364662792,AutomobileIndustry
0.571961477241309,0.426774151886637,AutomobileIndustry
0.527306946900487,0.386177174236242,AutomobileIndustry
0.872582211610619,0.377300812362944,AutomobileIndustry
0.310302858156512,0.218362299712145,AutomobileIndustry
0.878222585105486,0.073340167476584,AutomobileIndustry
0.577497310006587,0.773356045610378,AutomobileIndustry
0.540800794687849,0.826966963762985,AutomobileIndustry
0.615829318754975,0.661571644973522,AutomobileIndustry
0.835691715208856,0.132415192287723,AutomobileIndustry
0.508593992903967,0.671084933272711,AutomobileIndustry
0.519568806937756,0.25180483104019,AutomobileIndustry
0.534461010850784,0.089268053816077,AutomobileIndustry
0.72178469515962,0.182327699030918,AutomobileIndustry
0.155357294940925,0.347853158424121,AutomobileIndustry
0.476865446655168,0.690836161614461,AutomobileIndustry
0.632917564867489,0.800905196067711,AutomobileIndustry
